phase,product_name,product_slug,category,version,doc_url,is_archived,zip_url,ga_date,topics_converted,csh_ids_count,api_ref_files,pdf_files,help_type,conversion_date,repo_name,resources_repo_name,retired
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-6-3-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-3-0_documentation.zip,16-Jun,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-6-2-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-2-0_documentation.zip,2021-12-07T07:20:07.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-6-1-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-1-0_documentation.zip,2021-12-07T07:20:18.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,6.0.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-2,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-2_documentation.zip,2021-12-07T07:20:30.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,6.0.1.,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-1-,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-6-0-1-_documentation.zip,2021-12-07T07:20:47.000Z,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,2.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-2-2-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-2-0_documentation.zip,2021-12-07T07:20:59.000Z,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,2.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-2-1-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-1-0_documentation.zip,2021-12-07T07:21:12.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,2.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-2-0-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-2-0-0_documentation.zip,2021-12-07T07:21:26.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,1.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-1-1-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-1-1-0_documentation.zip,2021-12-07T07:21:37.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for ActiveSpaces®,tibco-activematrix-businessworks-plug-in-for-activespaces,Integration,1.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-activespaces-1-0-0,TRUE,https://docs.tibco.com/pub/activematrix-businessworks-plugin-for-activespaces/tibco-activematrix-businessworks-plug-in-for-activespaces-1-0-0_documentation.zip,2021-12-07T07:21:49.000Z,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon Redshift,tibco-activematrix-businessworks-plug-in-for-amazon-redshift,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-1-0,FALSE,,,56,12,0,0,madcap,,en-us-tibco-activematrix-businessworks-plug-in-for-amazon-redshift,en-us-tibco-activematrix-businessworks-plug-in-for-amazon-redshift-resources,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon Redshift,tibco-activematrix-businessworks-plug-in-for-amazon-redshift,Integration,6.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-0-0,TRUE,https://docs.tibco.com/pub/bwpluginawsredshift/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-0-0_documentation.zip,22-Oct,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.7.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-7-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.6.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-6-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.5.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-5-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.5.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-5-0,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-5-0_documentation.zip,21-Jun,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.4.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-4-0,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-4-0_documentation.zip,19-Oct,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.3.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-1,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-1_documentation.zip,19-May,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-0,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-3-0_documentation.zip,19-Mar,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-2-0,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-2-0_documentation.zip,18-Aug,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.1.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-1-1,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-1-1_documentation.zip,17-Oct,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon S3,tibco-activematrix-businessworks-plug-in-for-amazon-s3,Integration,6.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-0-0,TRUE,https://docs.tibco.com/pub/bwpluginawss3/tibco-activematrix-businessworks-plug-in-for-amazon-s3-6-0-0_documentation.zip,17-May,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.6.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-6-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.5.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-2,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.5.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-1,FALSE,,,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.5.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-0,FALSE,,,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.4.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-2,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-2_documentation.zip,20-Oct,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.4.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-1,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-1_documentation.zip,19-Oct,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.4.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-0,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-4-0_documentation.zip,19-Mar,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-3-0,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-3-0_documentation.zip,18-Aug,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-2-0,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-2-0_documentation.zip,18-May,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-1-0,TRUE,https://docs.tibco.com/pub/bwpluginawsm/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-1-0_documentation.zip,17-Nov,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.5.3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-3,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.5.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-2,FALSE,,,52,4,0,0,madcap,,en-us-tibco-activematrix-businessworks-plug-in-for-amqp,en-us-tibco-activematrix-businessworks-plug-in-for-amqp-resources,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.5.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.5.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-5-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.4.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-4-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.3.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-3-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-3-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.2.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-1,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-1_documentation.zip,21-Nov,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-0,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-2-0_documentation.zip,20-Jul,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-1-0,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-1-0_documentation.zip,19-Oct,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.0.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-2,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-2_documentation.zip,19-Feb,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.0.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-1,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-1_documentation.zip,16-Dec,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for AMQP,tibco-activematrix-businessworks-plug-in-for-amqp,Integration,6.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-0,TRUE,https://docs.tibco.com/pub/bwpluginamqp/tibco-activematrix-businessworks-plug-in-for-amqp-6-0-0_documentation.zip,16-Aug,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,tibco-activematrix-businessworks-plug-in-for-apache-cassandra,Integration,6.3.3,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-3,FALSE,,,47,3,0,0,madcap,,en-us-tibco-activematrix-businessworks-plug-in-for-apache-cassandra,en-us-tibco-activematrix-businessworks-plug-in-for-apache-cassandra-resources,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,tibco-activematrix-businessworks-plug-in-for-apache-cassandra,Integration,6.3.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-2,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,tibco-activematrix-businessworks-plug-in-for-apache-cassandra,Integration,6.3.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-1,TRUE,https://docs.tibco.com/pub/bwplugincassandra/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-1_documentation.zip,20-Nov,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,tibco-activematrix-businessworks-plug-in-for-apache-cassandra,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-0,TRUE,https://docs.tibco.com/pub/bwplugincassandra/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-0_documentation.zip,17-Aug,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.8.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-2,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.8.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.8.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-8-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.7.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-7-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.6.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-6-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-6-0_documentation.zip,22-Nov,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.5.2,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-2,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-2_documentation.zip,22-Feb,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.5.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-1,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-1_documentation.zip,21-Nov,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.5.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-5-0_documentation.zip,21-Feb,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.4.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-1,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-1_documentation.zip,20-Oct,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.4.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-4-0_documentation.zip,20-Jul,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.3.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-1,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-1_documentation.zip,20-May,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.3.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-3-0_documentation.zip,20-Feb,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-2-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-2-0_documentation.zip,19-Aug,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.1.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-1,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-1_documentation.zip,18-Nov,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-1-0_documentation.zip,18-Jul,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,6.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-0-0,TRUE,https://docs.tibco.com/pub/bwpluginkafka/tibco-activematrix-businessworks-plug-in-for-apache-kafka-6-0-0_documentation.zip,17-May,,,,,,,,,TRUE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,5.0.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-5-0-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Kafka,tibco-activematrix-businessworks-plug-in-for-apache-kafka,Integration,5.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-kafka-5-0-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,tibco-activematrix-businessworks-plug-in-for-apache-pulsar,Integration,6.2.1,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-2-1,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,tibco-activematrix-businessworks-plug-in-for-apache-pulsar,Integration,6.2.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-2-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,tibco-activematrix-businessworks-plug-in-for-apache-pulsar,Integration,6.1.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-1-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,tibco-activematrix-businessworks-plug-in-for-apache-pulsar,Integration,6.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-6-0-0,FALSE,,,,,,,,,,,FALSE
,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Pulsar,tibco-activematrix-businessworks-plug-in-for-apache-pulsar,Integration,5.0.0,https://docs.tibco.com/products/tibco-activematrix-businessworks-plug-in-for-apache-pulsar-5-0-0,FALSE,,,,,,,,,,,FALSE
